ID,BedrijfskenmerkenSBI2008,Perioden,Ziekteverzuimpercentage_1
3909,417400 ,2021JJ00,5.2
3910,417400 ,2022KW01,6.7
3911,417400 ,2022KW02,5.7
3912,417400 ,2022KW03,5.5
3913,417400 ,2022KW04,6.4
3914,417400 ,2022JJ00,6.1
3915,417400 ,2023KW01,6.6
3916,417400 ,2023KW02,5.6
3917,417400 ,2023KW03,5.5
3918,417400 ,2023KW04,6.5
3919,417400 ,2023JJ00,6.0
3920,419000 ,1996KW01,
3921,419000 ,1996KW02,
3922,419000 ,1996KW03,
3923,419000 ,1996KW04,
3924,419000 ,1996JJ00,
3925,419000 ,1997KW01,
3926,419000 ,1997KW02,
3927,419000 ,1997KW03,
3928,419000 ,1997KW04,
3929,419000 ,1997JJ00,
3930,419000 ,1998KW01,
3931,419000 ,1998KW02,
3932,419000 ,1998KW03,
3933,419000 ,1998KW04,
3934,419000 ,1998JJ00,
3935,419000 ,1999KW01,
3936,419000 ,1999KW02,
3937,419000 ,1999KW03,
3938,419000 ,1999KW04,
3939,419000 ,1999JJ00,
3940,419000 ,2000KW01,
3941,419000 ,2000KW02,
3942,419000 ,2000KW03,
3943,419000 ,2000KW04,
3944,419000 ,2000JJ00,
3945,419000 ,2001KW01,
3946,419000 ,2001KW02,
3947,419000 ,2001KW03,
3948,419000 ,2001KW04,
3949,419000 ,2001JJ00,
3950,419000 ,2002KW01,
3951,419000 ,2002KW02,
3952,419000 ,2002KW03,
3953,419000 ,2002KW04,
3954,419000 ,2002JJ00,
3955,419000 ,2003KW01,
3956,419000 ,2003KW02,
3957,419000 ,2003KW03,
3958,419000 ,2003KW04,
3959,419000 ,2003JJ00,
3960,419000 ,2004KW01,6.2
3961,419000 ,2004KW02,5.6
3962,419000 ,2004KW03,4.7
3963,419000 ,2004KW04,6.0
3964,419000 ,2004JJ00,5.6
3965,419000 ,2005KW01,6.0
3966,419000 ,2005KW02,5.4
3967,419000 ,2005KW03,4.5
3968,419000 ,2005KW04,5.8
3969,419000 ,2005JJ00,5.4
3970,419000 ,2006KW01,5.7
3971,419000 ,2006KW02,5.2
3972,419000 ,2006KW03,4.2
3973,419000 ,2006KW04,5.5
3974,419000 ,2006JJ00,5.1
3975,419000 ,2007KW01,5.4
3976,419000 ,2007KW02,4.9
3977,419000 ,2007KW03,3.9
3978,419000 ,2007KW04,5.2
3979,419000 ,2007JJ00,4.9
3980,419000 ,2008KW01,5.4
3981,419000 ,2008KW02,4.8
3982,419000 ,2008KW03,4.1
3983,419000 ,2008KW04,5.1
3984,419000 ,2008JJ00,4.9
3985,419000 ,2009KW01,5.5
3986,419000 ,2009KW02,5.0
3987,419000 ,2009KW03,4.2
3988,419000 ,2009KW04,5.2
3989,419000 ,2009JJ00,5.0
3990,419000 ,2010KW01,5.6
3991,419000 ,2010KW02,5.1
3992,419000 ,2010KW03,4.4
3993,419000 ,2010KW04,5.3
3994,419000 ,2010JJ00,5.1
3995,419000 ,2011KW01,5.6
3996,419000 ,2011KW02,5.1
3997,419000 ,2011KW03,4.3
3998,419000 ,2011KW04,5.3
3999,419000 ,2011JJ00,5.1
4000,419000 ,2012KW01,5.4
4001,419000 ,2012KW02,5.1
4002,419000 ,2012KW03,4.2
4003,419000 ,2012KW04,5.2
4004,419000 ,2012JJ00,5.0
4005,419000 ,2013KW01,5.8
4006,419000 ,2013KW02,5.0
4007,419000 ,2013KW03,4.2
4008,419000 ,2013KW04,4.9
4009,419000 ,2013JJ00,5.0
4010,419000 ,2014KW01,5.3
4011,419000 ,2014KW02,4.9
4012,419000 ,2014KW03,4.2
4013,419000 ,2014KW04,5.1
4014,419000 ,2014JJ00,4.9
4015,419000 ,2015KW01,5.6
4016,419000 ,2015KW02,4.9
4017,419000 ,2015KW03,4.2
4018,419000 ,2015KW04,5.0
4019,419000 ,2015JJ00,4.9
4020,419000 ,2016KW01,5.5
4021,419000 ,2016KW02,4.9
4022,419000 ,2016KW03,4.1
4023,419000 ,2016KW04,5.1
4024,419000 ,2016JJ00,4.9
4025,419000 ,2017KW01,5.4
4026,419000 ,2017KW02,4.9
4027,419000 ,2017KW03,4.2
4028,419000 ,2017KW04,5.1
4029,419000 ,2017JJ00,4.9
4030,419000 ,2018KW01,5.9
4031,419000 ,2018KW02,5.0
4032,419000 ,2018KW03,4.4
4033,419000 ,2018KW04,5.1
4034,419000 ,2018JJ00,5.1
4035,419000 ,2019KW01,5.5
4036,419000 ,2019KW02,5.1
4037,419000 ,2019KW03,4.3
4038,419000 ,2019KW04,5.1
4039,419000 ,2019JJ00,5.0
4040,419000 ,2020KW01,5.7
4041,419000 ,2020KW02,4.5
4042,419000 ,2020KW03,4.2
4043,419000 ,2020KW04,5.0
4044,419000 ,2020JJ00,4.8
4045,419000 ,2021KW01,4.6
4046,419000 ,2021KW02,4.8
4047,419000 ,2021KW03,4.1
4048,419000 ,2021KW04,5.4
4049,419000 ,2021JJ00,4.8
4050,419000 ,2022KW01,6.5
4051,419000 ,2022KW02,5.6
4052,419000 ,2022KW03,4.8
4053,419000 ,2022KW04,5.8
4054,419000 ,2022JJ00,5.7
4055,419000 ,2023KW01,6.2
4056,419000 ,2023KW02,5.4
4057,419000 ,2023KW03,4.8
4058,419000 ,2023KW04,5.9
4059,419000 ,2023JJ00,5.6
4060,422400 ,1996KW01,7.6
4061,422400 ,1996KW02,6.5
4062,422400 ,1996KW03,5.8
4063,422400 ,1996KW04,6.9
4064,422400 ,1996JJ00,6.7
4065,422400 ,1997KW01,7.7
4066,422400 ,1997KW02,6.7
4067,422400 ,1997KW03,6.2
4068,422400 ,1997KW04,7.0
4069,422400 ,1997JJ00,6.9
4070,422400 ,1998KW01,7.6
4071,422400 ,1998KW02,7.3
4072,422400 ,1998KW03,6.5
4073,422400 ,1998KW04,7.7
4074,422400 ,1998JJ00,7.3
4075,422400 ,1999KW01,8.6
4076,422400 ,1999KW02,7.5
4077,422400 ,1999KW03,7.1
4078,422400 ,1999KW04,8.0
4079,422400 ,1999JJ00,7.8
4080,422400 ,2000KW01,8.5
4081,422400 ,2000KW02,7.6
4082,422400 ,2000KW03,7.2
4083,422400 ,2000KW04,8.1
4084,422400 ,2000JJ00,7.8
4085,422400 ,2001KW01,8.2
4086,422400 ,2001KW02,7.6
4087,422400 ,2001KW03,6.9
4088,422400 ,2001KW04,7.5
4089,422400 ,2001JJ00,7.5
4090,422400 ,2002KW01,8.0
4091,422400 ,2002KW02,6.9
4092,422400 ,2002KW03,6.3
4093,422400 ,2002KW04,6.8
4094,422400 ,2002JJ00,7.0
4095,422400 ,2003KW01,7.0
4096,422400 ,2003KW02,6.3
4097,422400 ,2003KW03,5.2
4098,422400 ,2003KW04,6.4
4099,422400 ,2003JJ00,6.2
4100,422400 ,2004KW01,6.4
4101,422400 ,2004KW02,5.5
4102,422400 ,2004KW03,4.9
4103,422400 ,2004KW04,5.8
4104,422400 ,2004JJ00,5.6
4105,422400 ,2005KW01,6.3
4106,422400 ,2005KW02,5.5
4107,422400 ,2005KW03,4.8
4108,422400 ,2005KW04,5.7
4109,422400 ,2005JJ00,5.6
4110,422400 ,2006KW01,6.0
4111,422400 ,2006KW02,5.2
4112,422400 ,2006KW03,4.5
4113,422400 ,2006KW04,5.4
4114,422400 ,2006JJ00,5.3
4115,422400 ,2007KW01,5.9
4116,422400 ,2007KW02,5.1
4117,422400 ,2007KW03,4.4
4118,422400 ,2007KW04,5.3
4119,422400 ,2007JJ00,5.2
4120,422400 ,2008KW01,6.0
4121,422400 ,2008KW02,5.1
4122,422400 ,2008KW03,4.7
4123,422400 ,2008KW04,5.3
4124,422400 ,2008JJ00,5.3
4125,422400 ,2009KW01,5.8
4126,422400 ,2009KW02,4.9
4127,422400 ,2009KW03,4.7
4128,422400 ,2009KW04,5.4
4129,422400 ,2009JJ00,5.2
4130,422400 ,2010KW01,5.7
4131,422400 ,2010KW02,5.0
4132,422400 ,2010KW03,4.7
4133,422400 ,2010KW04,5.4
4134,422400 ,2010JJ00,5.2
4135,422400 ,2011KW01,5.8
4136,422400 ,2011KW02,5.0
4137,422400 ,2011KW03,4.7
4138,422400 ,2011KW04,5.3
4139,422400 ,2011JJ00,5.2
4140,422400 ,2012KW01,5.5
4141,422400 ,2012KW02,4.9
4142,422400 ,2012KW03,4.5
4143,422400 ,2012KW04,5.0
4144,422400 ,2012JJ00,5.0
4145,422400 ,2013KW01,5.7
4146,422400 ,2013KW02,4.6
4147,422400 ,2013KW03,4.3
4148,422400 ,2013KW04,4.7
4149,422400 ,2013JJ00,4.8
4150,422400 ,2014KW01,5.1
4151,422400 ,2014KW02,4.7
4152,422400 ,2014KW03,4.4
4153,422400 ,2014KW04,5.1
4154,422400 ,2014JJ00,4.8
4155,422400 ,2015KW01,5.6
4156,422400 ,2015KW02,4.8
4157,422400 ,2015KW03,4.5
4158,422400 ,2015KW04,5.0
4159,422400 ,2015JJ00,5.0
4160,422400 ,2016KW01,5.8
4161,422400 ,2016KW02,4.9
4162,422400 ,2016KW03,4.6
4163,422400 ,2016KW04,5.3
4164,422400 ,2016JJ00,5.1
4165,422400 ,2017KW01,5.7
4166,422400 ,2017KW02,5.1
4167,422400 ,2017KW03,4.9
4168,422400 ,2017KW04,5.6
4169,422400 ,2017JJ00,5.3
4170,422400 ,2018KW01,6.5
4171,422400 ,2018KW02,5.4
4172,422400 ,2018KW03,5.1
4173,422400 ,2018KW04,5.8
4174,422400 ,2018JJ00,5.7
4175,422400 ,2019KW01,6.1
4176,422400 ,2019KW02,5.7
4177,422400 ,2019KW03,5.3
4178,422400 ,2019KW04,5.9
4179,422400 ,2019JJ00,5.7
4180,422400 ,2020KW01,6.6
4181,422400 ,2020KW02,6.1
4182,422400 ,2020KW03,5.9
4183,422400 ,2020KW04,6.9
4184,422400 ,2020JJ00,6.4
4185,422400 ,2021KW01,6.8
4186,422400 ,2021KW02,6.5
4187,422400 ,2021KW03,6.3
4188,422400 ,2021KW04,7.5
4189,422400 ,2021JJ00,6.8
4190,422400 ,2022KW01,8.9
4191,422400 ,2022KW02,7.5
4192,422400 ,2022KW03,7.1
4193,422400 ,2022KW04,8.0
4194,422400 ,2022JJ00,7.9
4195,422400 ,2023KW01,8.1
4196,422400 ,2023KW02,7.0
4197,422400 ,2023KW03,6.7
4198,422400 ,2023KW04,7.7
4199,422400 ,2023JJ00,7.4
4200,422500 ,1996KW01,6.6
4201,422500 ,1996KW02,5.8
4202,422500 ,1996KW03,4.9
4203,422500 ,1996KW04,6.0
4204,422500 ,1996JJ00,5.8
4205,422500 ,1997KW01,6.5
4206,422500 ,1997KW02,5.5
4207,422500 ,1997KW03,5.2
4208,422500 ,1997KW04,6.0
4209,422500 ,1997JJ00,5.8
4210,422500 ,1998KW01,6.4
4211,422500 ,1998KW02,6.1
4212,422500 ,1998KW03,5.4
4213,422500 ,1998KW04,6.3
4214,422500 ,1998JJ00,6.0
4215,422500 ,1999KW01,7.4
4216,422500 ,1999KW02,6.0
4217,422500 ,1999KW03,5.9
4218,422500 ,1999KW04,6.7
4219,422500 ,1999JJ00,6.5
4220,422500 ,2000KW01,7.1
4221,422500 ,2000KW02,6.2
4222,422500 ,2000KW03,5.9
4223,422500 ,2000KW04,6.8
4224,422500 ,2000JJ00,6.5
4225,422500 ,2001KW01,7.0
4226,422500 ,2001KW02,6.3
4227,422500 ,2001KW03,5.7
4228,422500 ,2001KW04,6.3
4229,422500 ,2001JJ00,6.3
4230,422500 ,2002KW01,6.6
4231,422500 ,2002KW02,5.6
4232,422500 ,2002KW03,5.2
4233,422500 ,2002KW04,5.6
4234,422500 ,2002JJ00,5.8
4235,422500 ,2003KW01,5.8
4236,422500 ,2003KW02,5.0
4237,422500 ,2003KW03,4.2
4238,422500 ,2003KW04,5.3
4239,422500 ,2003JJ00,5.1
4240,422500 ,2004KW01,
4241,422500 ,2004KW02,
4242,422500 ,2004KW03,
4243,422500 ,2004KW04,
4244,422500 ,2004JJ00,
4245,422500 ,2005KW01,
4246,422500 ,2005KW02,
4247,422500 ,2005KW03,
4248,422500 ,2005KW04,
4249,422500 ,2005JJ00,
4250,422500 ,2006KW01,
4251,422500 ,2006KW02,
4252,422500 ,2006KW03,
4253,422500 ,2006KW04,
4254,422500 ,2006JJ00,
4255,422500 ,2007KW01,
4256,422500 ,2007KW02,
4257,422500 ,2007KW03,
4258,422500 ,2007KW04,
4259,422500 ,2007JJ00,
4260,422500 ,2008KW01,5.0
4261,422500 ,2008KW02,4.2
4262,422500 ,2008KW03,3.9
4263,422500 ,2008KW04,4.4
4264,422500 ,2008JJ00,4.4
4265,422500 ,2009KW01,4.8
4266,422500 ,2009KW02,4.0
4267,422500 ,2009KW03,4.0
4268,422500 ,2009KW04,4.6
4269,422500 ,2009JJ00,4.3
4270,422500 ,2010KW01,4.7
4271,422500 ,2010KW02,4.1
4272,422500 ,2010KW03,3.9
4273,422500 ,2010KW04,4.5
4274,422500 ,2010JJ00,4.3
4275,422500 ,2011KW01,5.0
4276,422500 ,2011KW02,4.2
4277,422500 ,2011KW03,3.9
4278,422500 ,2011KW04,4.4
4279,422500 ,2011JJ00,4.4
4280,422500 ,2012KW01,4.6
4281,422500 ,2012KW02,4.1
4282,422500 ,2012KW03,3.8
4283,422500 ,2012KW04,4.2
4284,422500 ,2012JJ00,4.2
4285,422500 ,2013KW01,4.8
4286,422500 ,2013KW02,3.8
4287,422500 ,2013KW03,3.6
4288,422500 ,2013KW04,3.9
4289,422500 ,2013JJ00,4.0
4290,422500 ,2014KW01,4.3
4291,422500 ,2014KW02,3.8
4292,422500 ,2014KW03,3.7
4293,422500 ,2014KW04,4.2
4294,422500 ,2014JJ00,4.0
4295,422500 ,2015KW01,4.8
4296,422500 ,2015KW02,3.9
4297,422500 ,2015KW03,3.6
4298,422500 ,2015KW04,4.2
4299,422500 ,2015JJ00,4.1
4300,422500 ,2016KW01,4.9
4301,422500 ,2016KW02,4.0
4302,422500 ,2016KW03,3.8
4303,422500 ,2016KW04,4.5
4304,422500 ,2016JJ00,4.3
4305,422500 ,2017KW01,4.7
4306,422500 ,2017KW02,4.2
4307,422500 ,2017KW03,3.9
4308,422500 ,2017KW04,4.7
4309,422500 ,2017JJ00,4.4
4310,422500 ,2018KW01,5.5
4311,422500 ,2018KW02,4.5
4312,422500 ,2018KW03,4.3
4313,422500 ,2018KW04,5.0
4314,422500 ,2018JJ00,4.8
4315,422500 ,2019KW01,5.2
4316,422500 ,2019KW02,4.7
4317,422500 ,2019KW03,4.5
4318,422500 ,2019KW04,5.0
4319,422500 ,2019JJ00,4.8
4320,422500 ,2020KW01,5.7
4321,422500 ,2020KW02,5.0
4322,422500 ,2020KW03,4.9
4323,422500 ,2020KW04,5.8
4324,422500 ,2020JJ00,5.3
4325,422500 ,2021KW01,5.6
4326,422500 ,2021KW02,5.4
4327,422500 ,2021KW03,5.3
4328,422500 ,2021KW04,6.4
4329,422500 ,2021JJ00,5.7
4330,422500 ,2022KW01,7.8
4331,422500 ,2022KW02,6.5
4332,422500 ,2022KW03,6.2
4333,422500 ,2022KW04,6.9
4334,422500 ,2022JJ00,6.8
4335,422500 ,2023KW01,6.9
4336,422500 ,2023KW02,6.0
4337,422500 ,2023KW03,5.7
4338,422500 ,2023KW04,6.5
4339,422500 ,2023JJ00,6.3
4340,422600 ,1996KW01,7.2
4341,422600 ,1996KW02,6.1
4342,422600 ,1996KW03,5.6
4343,422600 ,1996KW04,6.4
4344,422600 ,1996JJ00,6.3
4345,422600 ,1997KW01,7.4
4346,422600 ,1997KW02,6.2
4347,422600 ,1997KW03,5.6
4348,422600 ,1997KW04,6.5
4349,422600 ,1997JJ00,6.4
4350,422600 ,1998KW01,7.2
4351,422600 ,1998KW02,6.8
4352,422600 ,1998KW03,6.1
4353,422600 ,1998KW04,7.0
4354,422600 ,1998JJ00,6.8
4355,422600 ,1999KW01,8.0
4356,422600 ,1999KW02,6.8
4357,422600 ,1999KW03,6.4
4358,422600 ,1999KW04,7.6
4359,422600 ,1999JJ00,7.2
4360,422600 ,2000KW01,8.1
4361,422600 ,2000KW02,7.1
4362,422600 ,2000KW03,6.7
4363,422600 ,2000KW04,7.6
4364,422600 ,2000JJ00,7.4
4365,422600 ,2001KW01,8.1
4366,422600 ,2001KW02,7.1
4367,422600 ,2001KW03,6.3
4368,422600 ,2001KW04,6.9
4369,422600 ,2001JJ00,7.1
4370,422600 ,2002KW01,7.2
4371,422600 ,2002KW02,5.9
4372,422600 ,2002KW03,5.4
4373,422600 ,2002KW04,6.2
4374,422600 ,2002JJ00,6.2
4375,422600 ,2003KW01,6.3
4376,422600 ,2003KW02,5.3
4377,422600 ,2003KW03,4.8
4378,422600 ,2003KW04,5.7
4379,422600 ,2003JJ00,5.5
4380,422600 ,2004KW01,
4381,422600 ,2004KW02,
4382,422600 ,2004KW03,
4383,422600 ,2004KW04,
4384,422600 ,2004JJ00,
4385,422600 ,2005KW01,
4386,422600 ,2005KW02,
4387,422600 ,2005KW03,
4388,422600 ,2005KW04,
4389,422600 ,2005JJ00,
4390,422600 ,2006KW01,5.6
4391,422600 ,2006KW02,4.6
4392,422600 ,2006KW03,4.1
4393,422600 ,2006KW04,4.9
4394,422600 ,2006JJ00,4.8
4395,422600 ,2007KW01,5.6
4396,422600 ,2007KW02,4.6
4397,422600 ,2007KW03,4.1
4398,422600 ,2007KW04,4.9
4399,422600 ,2007JJ00,4.8
4400,422600 ,2008KW01,5.4
4401,422600 ,2008KW02,4.5
4402,422600 ,2008KW03,4.2
4403,422600 ,2008KW04,4.8
4404,422600 ,2008JJ00,4.7
4405,422600 ,2009KW01,5.3
4406,422600 ,2009KW02,4.3
4407,422600 ,2009KW03,4.3
4408,422600 ,2009KW04,5.1
4409,422600 ,2009JJ00,4.7
4410,422600 ,2010KW01,5.2
4411,422600 ,2010KW02,4.6
4412,422600 ,2010KW03,4.2
4413,422600 ,2010KW04,4.9
4414,422600 ,2010JJ00,4.7
4415,422600 ,2011KW01,5.5
4416,422600 ,2011KW02,4.6
4417,422600 ,2011KW03,4.3
4418,422600 ,2011KW04,4.8
4419,422600 ,2011JJ00,4.8
4420,422600 ,2012KW01,4.9
4421,422600 ,2012KW02,4.5
4422,422600 ,2012KW03,4.1
4423,422600 ,2012KW04,4.7
4424,422600 ,2012JJ00,4.5
4425,422600 ,2013KW01,5.4
4426,422600 ,2013KW02,4.2
4427,422600 ,2013KW03,3.9
4428,422600 ,2013KW04,4.5
4429,422600 ,2013JJ00,4.5
4430,422600 ,2014KW01,4.7
4431,422600 ,2014KW02,4.3
4432,422600 ,2014KW03,4.0
4433,422600 ,2014KW04,4.8
4434,422600 ,2014JJ00,4.4
4435,422600 ,2015KW01,5.4
4436,422600 ,2015KW02,4.4
4437,422600 ,2015KW03,4.0
4438,422600 ,2015KW04,4.8
4439,422600 ,2015JJ00,4.6
4440,422600 ,2016KW01,5.4
4441,422600 ,2016KW02,4.5
4442,422600 ,2016KW03,4.2
4443,422600 ,2016KW04,5.1
4444,422600 ,2016JJ00,4.8
4445,422600 ,2017KW01,5.3
4446,422600 ,2017KW02,4.7
4447,422600 ,2017KW03,4.5
4448,422600 ,2017KW04,5.3
4449,422600 ,2017JJ00,5.0
4450,422600 ,2018KW01,6.3
4451,422600 ,2018KW02,5.0
4452,422600 ,2018KW03,4.9
4453,422600 ,2018KW04,5.6
4454,422600 ,2018JJ00,5.5
4455,422600 ,2019KW01,5.9
4456,422600 ,2019KW02,5.3
4457,422600 ,2019KW03,5.1
4458,422600 ,2019KW04,5.6
4459,422600 ,2019JJ00,5.5
4460,422600 ,2020KW01,6.2
4461,422600 ,2020KW02,5.5
4462,422600 ,2020KW03,5.2
4463,422600 ,2020KW04,6.2
4464,422600 ,2020JJ00,5.8
4465,422600 ,2021KW01,6.2
4466,422600 ,2021KW02,5.9
4467,422600 ,2021KW03,5.6
4468,422600 ,2021KW04,6.8
4469,422600 ,2021JJ00,6.1
4470,422600 ,2022KW01,8.2
4471,422600 ,2022KW02,6.9
4472,422600 ,2022KW03,6.6
4473,422600 ,2022KW04,7.3
4474,422600 ,2022JJ00,7.2
4475,422600 ,2023KW01,7.3
4476,422600 ,2023KW02,6.3
4477,422600 ,2023KW03,6.0
4478,422600 ,2023KW04,7.0
4479,422600 ,2023JJ00,6.7
4480,425300 ,1996KW01,7.0
4481,425300 ,1996KW02,6.3
4482,425300 ,1996KW03,5.0
4483,425300 ,1996KW04,6.4
4484,425300 ,1996JJ00,6.2
4485,425300 ,1997KW01,6.7
4486,425300 ,1997KW02,5.8
4487,425300 ,1997KW03,5.9
4488,425300 ,1997KW04,6.5
4489,425300 ,1997JJ00,6.2
4490,425300 ,1998KW01,6.8
4491,425300 ,1998KW02,6.6
4492,425300 ,1998KW03,5.8
4493,425300 ,1998KW04,6.9
4494,425300 ,1998JJ00,6.5
4495,425300 ,1999KW01,8.0
4496,425300 ,1999KW02,6.5
4497,425300 ,1999KW03,6.6
4498,425300 ,1999KW04,7.0
4499,425300 ,1999JJ00,7.0
4500,425300 ,2000KW01,7.4
4501,425300 ,2000KW02,6.4
4502,425300 ,2000KW03,6.5
4503,425300 ,2000KW04,7.1
4504,425300 ,2000JJ00,6.9
4505,425300 ,2001KW01,7.0
4506,425300 ,2001KW02,6.6
4507,425300 ,2001KW03,6.3
4508,425300 ,2001KW04,6.8
4509,425300 ,2001JJ00,6.7
4510,425300 ,2002KW01,8.6
4511,425300 ,2002KW02,7.5
4512,425300 ,2002KW03,6.6
4513,425300 ,2002KW04,7.3
4514,425300 ,2002JJ00,7.5
4515,425300 ,2003KW01,7.6
4516,425300 ,2003KW02,6.9
4517,425300 ,2003KW03,5.7
4518,425300 ,2003KW04,6.8
4519,425300 ,2003JJ00,6.8
4520,425300 ,2004KW01,
4521,425300 ,2004KW02,
4522,425300 ,2004KW03,
4523,425300 ,2004KW04,
4524,425300 ,2004JJ00,
4525,425300 ,2005KW01,
4526,425300 ,2005KW02,
4527,425300 ,2005KW03,
4528,425300 ,2005KW04,
4529,425300 ,2005JJ00,
4530,425300 ,2006KW01,6.7
4531,425300 ,2006KW02,5.9
4532,425300 ,2006KW03,5.0
4533,425300 ,2006KW04,6.0
4534,425300 ,2006JJ00,5.9
4535,425300 ,2007KW01,6.7
4536,425300 ,2007KW02,5.9
4537,425300 ,2007KW03,5.0
4538,425300 ,2007KW04,6.0
4539,425300 ,2007JJ00,5.9
4540,425300 ,2008KW01,6.7
4541,425300 ,2008KW02,5.8
4542,425300 ,2008KW03,5.3
4543,425300 ,2008KW04,6.0
4544,425300 ,2008JJ00,5.9
4545,425300 ,2009KW01,6.6
4546,425300 ,2009KW02,5.7
4547,425300 ,2009KW03,5.3
4548,425300 ,2009KW04,6.0
4549,425300 ,2009JJ00,5.9
4550,425300 ,2010KW01,6.5
4551,425300 ,2010KW02,5.8
4552,425300 ,2010KW03,5.5
4553,425300 ,2010KW04,6.2
4554,425300 ,2010JJ00,6.0
4555,425300 ,2011KW01,6.7
4556,425300 ,2011KW02,6.0
4557,425300 ,2011KW03,5.3
4558,425300 ,2011KW04,6.0
4559,425300 ,2011JJ00,6.0
4560,425300 ,2012KW01,6.4
4561,425300 ,2012KW02,5.7
4562,425300 ,2012KW03,5.1
4563,425300 ,2012KW04,5.9
4564,425300 ,2012JJ00,5.8
4565,425300 ,2013KW01,6.5
4566,425300 ,2013KW02,5.2
4567,425300 ,2013KW03,4.8
4568,425300 ,2013KW04,5.3
4569,425300 ,2013JJ00,5.5
4570,425300 ,2014KW01,5.6
4571,425300 ,2014KW02,5.3
4572,425300 ,2014KW03,4.9
4573,425300 ,2014KW04,5.7
4574,425300 ,2014JJ00,5.4
4575,425300 ,2015KW01,6.5
4576,425300 ,2015KW02,5.7
4577,425300 ,2015KW03,5.2
4578,425300 ,2015KW04,5.9
4579,425300 ,2015JJ00,5.8
4580,425300 ,2016KW01,6.7
4581,425300 ,2016KW02,5.8
4582,425300 ,2016KW03,5.4
4583,425300 ,2016KW04,6.1
4584,425300 ,2016JJ00,6.0
4585,425300 ,2017KW01,6.7
4586,425300 ,2017KW02,6.0
4587,425300 ,2017KW03,5.8
4588,425300 ,2017KW04,6.5
4589,425300 ,2017JJ00,6.2
4590,425300 ,2018KW01,7.7
4591,425300 ,2018KW02,6.3
4592,425300 ,2018KW03,6.0
4593,425300 ,2018KW04,6.7
4594,425300 ,2018JJ00,6.7
4595,425300 ,2019KW01,7.2
4596,425300 ,2019KW02,6.7
4597,425300 ,2019KW03,6.2
4598,425300 ,2019KW04,7.1
4599,425300 ,2019JJ00,6.8
4600,425300 ,2020KW01,7.8
4601,425300 ,2020KW02,7.6
4602,425300 ,2020KW03,7.0
4603,425300 ,2020KW04,8.2
4604,425300 ,2020JJ00,7.7
4605,425300 ,2021KW01,8.2
4606,425300 ,2021KW02,7.7
4607,425300 ,2021KW03,7.3
4608,425300 ,2021KW04,8.8
4609,425300 ,2021JJ00,8.0
4610,425300 ,2022KW01,10.1
4611,425300 ,2022KW02,8.6
4612,425300 ,2022KW03,8.1
4613,425300 ,2022KW04,9.0
4614,425300 ,2022JJ00,9.0
4615,425300 ,2023KW01,9.4
4616,425300 ,2023KW02,8.0
4617,425300 ,2023KW03,7.7
4618,425300 ,2023KW04,8.9
4619,425300 ,2023JJ00,8.5
4620,426600 ,1996KW01,6.2
4621,426600 ,1996KW02,5.4
4622,426600 ,1996KW03,5.3
4623,426600 ,1996KW04,5.5
4624,426600 ,1996JJ00,5.6
4625,426600 ,1997KW01,6.2
4626,426600 ,1997KW02,5.6
4627,426600 ,1997KW03,5.6
4628,426600 ,1997KW04,6.0
4629,426600 ,1997JJ00,5.8
4630,426600 ,1998KW01,6.4
4631,426600 ,1998KW02,6.3
4632,426600 ,1998KW03,6.1
4633,426600 ,1998KW04,6.3
4634,426600 ,1998JJ00,6.3
4635,426600 ,1999KW01,7.1
4636,426600 ,1999KW02,7.0
4637,426600 ,1999KW03,7.0
4638,426600 ,1999KW04,6.7
4639,426600 ,1999JJ00,7.0
4640,426600 ,2000KW01,7.6
4641,426600 ,2000KW02,6.8
4642,426600 ,2000KW03,6.8
4643,426600 ,2000KW04,6.7
4644,426600 ,2000JJ00,7.0
4645,426600 ,2001KW01,7.2
4646,426600 ,2001KW02,7.0
4647,426600 ,2001KW03,6.8
4648,426600 ,2001KW04,7.5
4649,426600 ,2001JJ00,7.1
4650,426600 ,2002KW01,7.5
4651,426600 ,2002KW02,6.6
4652,426600 ,2002KW03,6.2
4653,426600 ,2002KW04,6.2
4654,426600 ,2002JJ00,6.6
4655,426600 ,2003KW01,6.6
4656,426600 ,2003KW02,6.0
4657,426600 ,2003KW03,4.6
4658,426600 ,2003KW04,6.2
4659,426600 ,2003JJ00,5.8
4660,426600 ,2004KW01,
4661,426600 ,2004KW02,
4662,426600 ,2004KW03,
4663,426600 ,2004KW04,
4664,426600 ,2004JJ00,
4665,426600 ,2005KW01,
4666,426600 ,2005KW02,
4667,426600 ,2005KW03,
4668,426600 ,2005KW04,
4669,426600 ,2005JJ00,
4670,426600 ,2006KW01,5.8
4671,426600 ,2006KW02,5.0
4672,426600 ,2006KW03,4.5
4673,426600 ,2006KW04,5.2
4674,426600 ,2006JJ00,5.1
4675,426600 ,2007KW01,6.0
4676,426600 ,2007KW02,5.2
4677,426600 ,2007KW03,4.7
4678,426600 ,2007KW04,5.4
4679,426600 ,2007JJ00,5.3
4680,426600 ,2008KW01,7.0
4681,426600 ,2008KW02,5.8
4682,426600 ,2008KW03,5.3
4683,426600 ,2008KW04,6.1
4684,426600 ,2008JJ00,6.0
4685,426600 ,2009KW01,6.6
4686,426600 ,2009KW02,5.5
4687,426600 ,2009KW03,5.3
4688,426600 ,2009KW04,6.0
4689,426600 ,2009JJ00,5.8
